  Year     Month    Anomaly  Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc
  2010     3     0.941  0.037     0.794  0.030     0.675  0.023     0.706  0.022     0.750  0.021
  2010     4     0.994  0.037     0.797  0.029     0.679  0.023     0.707  0.022     0.753  0.021
  2010     5     0.822  0.029     0.796  0.029     0.682  0.023     0.708  0.022     0.755  0.021
  2010     6     0.700  0.036     0.779  0.028     0.684  0.024     0.709  0.022     0.757  0.021
  2010     7     0.620  0.036     0.761  0.028     0.691  0.024     0.710  0.022     0.760  0.021
  2010     8     0.709  0.045     0.733  0.028     0.695  0.024     0.712  0.022     0.762  0.021
  2010     9     0.692  0.049     0.713  0.028     0.695  0.024     0.713  0.022     0.764  0.021
  2010    10     0.753  0.040     0.691  0.028     0.695  0.024     0.716  0.022     0.767  0.021
  2010    11     0.781  0.046     0.672  0.028     0.697  0.024     0.718  0.022     0.770  0.021
  2010    12     0.577  0.044     0.671  0.029     0.700  0.024     0.722  0.022     0.772  0.021
  2011     1     0.617  0.040     0.686  0.029     0.700  0.024     0.727  0.022     0.774  0.021
  2011     2     0.584  0.036     0.695  0.029     0.704  0.024     0.731  0.022     0.774  0.021
  2011     3     0.710  0.044     0.688  0.029     0.705  0.024     0.736  0.022     0.775  0.021
  2011     4     0.729  0.033     0.681  0.029     0.705  0.025     0.740  0.022     0.777  0.021
  2011     5     0.596  0.032     0.663  0.030     0.708  0.025     0.745  0.022     0.778  0.021
  2011     6     0.689  0.045     0.669  0.030     0.710  0.025     0.746  0.022     0.779  0.021
  2011     7     0.790  0.039     0.658  0.030     0.712  0.025     0.749  0.022     0.780  0.021
  2011     8     0.824  0.060     0.654  0.031     0.711  0.025     0.751  0.022     0.782  0.021
  2011     9     0.607  0.044     0.639  0.031     0.716  0.025     0.753  0.022     0.784  0.021
  2011    10     0.668  0.044     0.644  0.032     0.719  0.025     0.755  0.022     0.786  0.021
  2011    11     0.567  0.060     0.663  0.032     0.723  0.025     0.758  0.022     0.787  0.021
  2011    12     0.645  0.047     0.664  0.031     0.722  0.025     0.759  0.022     0.788  0.021
  2012     1     0.485  0.037     0.646  0.030     0.719  0.025     0.759  0.022       NaN    NaN
  2012     2     0.539  0.050     0.641  0.030     0.721  0.025     0.763  0.022       NaN    NaN
  2012     3     0.534  0.048     0.656  0.030     0.724  0.025     0.767  0.022       NaN    NaN
  2012     4     0.785  0.042     0.671  0.030     0.727  0.025     0.768  0.022       NaN    NaN
  2012     5     0.826  0.033     0.692  0.030     0.724  0.025     0.771  0.022       NaN    NaN
  2012     6     0.702  0.042     0.689  0.031     0.725  0.025     0.772  0.022       NaN    NaN
  2012     7     0.573  0.035     0.710  0.031     0.725  0.025     0.773  0.022       NaN    NaN
  2012     8     0.755  0.037     0.717  0.031     0.725  0.025     0.775  0.022       NaN    NaN
  2012     9     0.787  0.050     0.731  0.031     0.724  0.025     0.777  0.022       NaN    NaN
  2012    10     0.856  0.044     0.719  0.030     0.722  0.025     0.779  0.022       NaN    NaN
  2012    11     0.811  0.053     0.707  0.030     0.723  0.025     0.781  0.022       NaN    NaN
  2012    12     0.612  0.061     0.706  0.029     0.725  0.025     0.785  0.022       NaN    NaN
  2013     1     0.745  0.048     0.707  0.030     0.727  0.025     0.790  0.022       NaN    NaN
  2013     2     0.619  0.045     0.705  0.030     0.730  0.025     0.794  0.022       NaN    NaN
  2013     3     0.695  0.048     0.706  0.031     0.733  0.025     0.796  0.022       NaN    NaN
  2013     4     0.645  0.041     0.694  0.032     0.739  0.025     0.799  0.022       NaN    NaN
  2013     5     0.683  0.035     0.696  0.032     0.743  0.025     0.802  0.022       NaN    NaN
  2013     6     0.684  0.036     0.707  0.031     0.753  0.025     0.804  0.022       NaN    NaN
  2013     7     0.591  0.039     0.711  0.030     0.764  0.025     0.806  0.022       NaN    NaN
  2013     8     0.734  0.048     0.708  0.030     0.776  0.025     0.809  0.022       NaN    NaN
  2013     9     0.801  0.045     0.716  0.029     0.787  0.025     0.810  0.023       NaN    NaN
  2013    10     0.706  0.045     0.735  0.029     0.794  0.025     0.813  0.023       NaN    NaN
  2013    11     0.840  0.044     0.753  0.029     0.802  0.025     0.814  0.023       NaN    NaN
  2013    12     0.741  0.044     0.753  0.030     0.804  0.025     0.817  0.023       NaN    NaN
  2014     1     0.792  0.038     0.753  0.030     0.805  0.025     0.819  0.023       NaN    NaN
  2014     2     0.589  0.039     0.766  0.029     0.809  0.025     0.822  0.023       NaN    NaN
  2014     3     0.792  0.043     0.778  0.028     0.814  0.024     0.828  0.023       NaN    NaN
  2014     4     0.866  0.041     0.791  0.028     0.819  0.024     0.832  0.023       NaN    NaN
  2014     5     0.905  0.042     0.773  0.028     0.826  0.024     0.834  0.023       NaN    NaN
  2014     6     0.683  0.042     0.780  0.028     0.831  0.024     0.836  0.023       NaN    NaN
  2014     7     0.583  0.034     0.786  0.028     0.841  0.024     0.837  0.023       NaN    NaN
  2014     8     0.898  0.039     0.812  0.028     0.852  0.024     0.839  0.023       NaN    NaN
  2014     9     0.940  0.036     0.822  0.028     0.864  0.024     0.841  0.023       NaN    NaN
  2014    10     0.858  0.040     0.822  0.028     0.868  0.024     0.844  0.023       NaN    NaN
  2014    11     0.634  0.053     0.818  0.028     0.871  0.023     0.846  0.023       NaN    NaN
  2014    12     0.818  0.046     0.830  0.027     0.871  0.023     0.849  0.023       NaN    NaN
  2015     1     0.864  0.040     0.843  0.026     0.875  0.023     0.852  0.023       NaN    NaN
  2015     2     0.900  0.044     0.841  0.027     0.878  0.023     0.855  0.023       NaN    NaN
  2015     3     0.918  0.042     0.838  0.027     0.878  0.023     0.857  0.023       NaN    NaN
  2015     4     0.865  0.046     0.858  0.027     0.879  0.023     0.859  0.023       NaN    NaN
  2015     5     0.861  0.033     0.890  0.027     0.880  0.023     0.861  0.023       NaN    NaN
  2015     6     0.826  0.037     0.921  0.027     0.887  0.023     0.863  0.023       NaN    NaN
  2015     7     0.737  0.042     0.954  0.027     0.889  0.023     0.866  0.023       NaN    NaN
  2015     8     0.874  0.038     0.990  0.028     0.894  0.023     0.868  0.023       NaN    NaN
  2015     9     0.900  0.039     1.025  0.028     0.898  0.023     0.871  0.023       NaN    NaN
  2015    10     1.096  0.038     1.051  0.027     0.904  0.022     0.872  0.023       NaN    NaN
  2015    11     1.025  0.045     1.067  0.027     0.907  0.022     0.875  0.023       NaN    NaN
  2015    12     1.189  0.045     1.068  0.027     0.909  0.023     0.877  0.023       NaN    NaN
  2016     1     1.253  0.038     1.077  0.028     0.913  0.022     0.879  0.023       NaN    NaN
  2016     2     1.335  0.047     1.091  0.028     0.914  0.022     0.880  0.023       NaN    NaN
  2016     3     1.333  0.045     1.093  0.027     0.915  0.022     0.882  0.023       NaN    NaN
  2016     4     1.184  0.035     1.082  0.027     0.920  0.022     0.883  0.023       NaN    NaN
  2016     5     1.052  0.038     1.077  0.026     0.920  0.022     0.885  0.023       NaN    NaN
  2016     6     0.838  0.033     1.059  0.026     0.924  0.022     0.887  0.023       NaN    NaN
  2016     7     0.843  0.034     1.046  0.025     0.926  0.022     0.888  0.023       NaN    NaN
  2016     8     1.045  0.044     1.033  0.025     0.933  0.022     0.888  0.023       NaN    NaN
  2016     9     0.928  0.033     1.024  0.025     0.940  0.022     0.892  0.023       NaN    NaN
  2016    10     0.963  0.038     1.013  0.025     0.945  0.022     0.895  0.023       NaN    NaN
  2016    11     0.962  0.036     1.008  0.024     0.945  0.022     0.898  0.023       NaN    NaN
  2016    12     0.978  0.038     0.999  0.025     0.949  0.023     0.900  0.023       NaN    NaN
  2017     1     1.092  0.033     0.997  0.024     0.955  0.023       NaN    NaN       NaN    NaN
  2017     2     1.181  0.036     0.986  0.025     0.957  0.023       NaN    NaN       NaN    NaN
  2017     3     1.225  0.045     0.975  0.024     0.957  0.023       NaN    NaN       NaN    NaN
  2017     4     1.051  0.038     0.972  0.024     0.962  0.023       NaN    NaN       NaN    NaN
  2017     5     0.990  0.038     0.963  0.025     0.968  0.023       NaN    NaN       NaN    NaN
  2017     6     0.732  0.034     0.965  0.025     0.974  0.023       NaN    NaN       NaN    NaN
